Barcode,gtin14,barcode_format,Name,Brand,ingredients,Nutrition facts,Image url,Source,health_profile,category,net_quantity,provenance,source_url,images_available
00559027,00000000559027,short-code-unverified,Seeds & Grains Crispbread Norwegian Crackers,Trader Joe's,"[""SUNFLOWER SEEDS"", ""SESAME SEEDS"", ""WHOLEMEAL RYE FLOUR"", ""OAT BRAN"", ""OATMEAL"", ""FLAXSEED"", ""SPELT WHEAT BRAN"", ""WHEAT BRAN"", ""WATER"", ""SEA SALT"", ""SALT"", ""OREGANO"", ""THYME""]","{""serving_size"": ""1 serving (22 g)"", ""calories"": ""110"", ""total_fat"": ""6g"", ""saturated_fat"": ""0.5g"", ""sodium"": ""210mg"", ""total_carbohydrate"": ""10g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""4g"", ""iron"": ""0.4mg""}",withheld_for_review,Trader Joe's,healthy,crackers-appetizers,"220g, 7.75oz",openfoodfacts,https://world.openfoodfacts.org/product/00559027,yes
708953601021,00708953601021,UPC-A,Jade Pearl Rice Ramen,Lotus Foods,"[""ramen: *brown and *white rice flours"", ""bamboo extract"", ""soup pack: white miso powder (cultured soybeans and rice, salt)"", ""salt"", ""soybean powder"", ""white onion powder"", ""tamari powder (soybeans, sea salt)"", ""dried wakame seaweed"", ""dried parsley""]","{""serving_size"": ""1 CONTAINER (80 g)"", ""calories"": ""280"", ""total_fat"": ""3g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""780mg"", ""total_carbohydrate"": ""56g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""8g"", ""calcium"": ""32.8mg"", ""iron"": ""2mg"", ""potassium"": ""296mg""}",withheld_for_review,Target,better-for-you,Soup ramen,80g,openfoodfacts,https://world.openfoodfacts.org/product/708953601021,yes
083046000135,00083046000135,UPC-A,100% Natural Spring Water,Ice Mountain,"[""Natural spring water 100%""]","{""serving_size"": ""500ml"", ""calories"": ""0"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Aldi,healthy,spring-waters,16.9 fl. oz. (500 mL),openfoodfacts,https://world.openfoodfacts.org/product/083046000135,yes
190646640019,00190646640019,UPC-A,BARISTA EDITION OATMILK,Oatly,"[""Oat base (water, oats)"", ""low erucic acid rapeseed oil. Contains 2% or less of: dipotassium phosphate"", ""calcium carbonate"", ""tricalcium phosphate"", ""sea salt"", ""dicalcium phosphate"", ""riboflavin"", ""vitamin A acetate"", ""vitamin D2"", ""vitamin B12""]","{""serving_size"": ""240ml"", ""calories"": ""140"", ""total_fat"": ""7g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""100mg"", ""total_carbohydrate"": ""16g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""7g"", ""added_sugars"": ""7g"", ""protein"": ""3g"", ""vitamin_d"": ""3.6mcg"", ""calcium"": ""350mg"", ""iron"": ""0.3mg"", ""potassium"": ""390mg""}",withheld_for_review,Kroger,better-for-you,oat-based-drinks,946ml,openfoodfacts,https://world.openfoodfacts.org/product/190646640019,yes
096619194261,00096619194261,UPC-A,Ancient Grains Probiotic Granola,Kirkland Signature,"[""Whole grain rolled oats"", ""cane sugar"", ""soy oil"", ""khorasan wheat"", ""rolled spelt"", ""almonds"", ""inulin"", ""rice starch"", ""rolled quinoa"", ""rolled amaranth"", ""sea salt"", ""molasses"", ""cinnamon"", ""vanilla flavor"", ""probiotics (Bacillus coagulans GBI-30 6086)"", ""tocopherols (vitamin E)""]","{""serving_size"": ""1 serving (55 g)"", ""calories"": ""250"", ""total_fat"": ""9g"", ""saturated_fat"": ""1.5g"", ""sodium"": ""240mg"", ""total_carbohydrate"": ""39g"", ""dietary_fiber"": ""6g"", ""total_sugars"": ""9g"", ""added_sugars"": ""8g"", ""protein"": ""5g"", ""calcium"": ""50mg"", ""iron"": ""1.8mg"", ""potassium"": ""350mg""}",withheld_for_review,Costco,healthy,breakfast-cereals,35.3 oz (1 kg),openfoodfacts,https://world.openfoodfacts.org/product/096619194261,yes
077890583784,00077890583784,UPC-A,Tortilla Chips,Wegmans,"[""Organic Blue Corn"", ""Organic Sunflower Oil"", ""Trace of Lime"", ""Sea Salt""]","{""serving_size"": ""1 serving (28 g)"", ""calories"": ""140"", ""total_fat"": ""7g"", ""saturated_fat"": ""0.5g"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""30mg"", ""iron"": ""0.6mg"", ""potassium"": ""80mg""}",withheld_for_review,Wegmans,healthy,corn-chips,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/077890583784,yes
732494000500,00732494000500,UPC-A,Caramel Flavoured Popcorn,G.H. Cretors,"[""Sugars (brown sugar, cane sugar, brown rice syrup)"", ""Popcorn"", ""Salted butter"", ""Vegetable oil"", ""Sea salt"", ""Soy lecithin"", ""Baking soda""]","{""serving_size"": ""1 portion (28 g)"", ""calories"": ""120"", ""total_fat"": ""3.5g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""5mg"", ""sodium"": ""150mg"", ""total_carbohydrate"": ""23g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""18g"", ""added_sugars"": ""18g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""1.4mg"", ""potassium"": ""0mg""}",withheld_for_review,Sam's Club,better-for-you,popcorn,227 g,openfoodfacts,https://world.openfoodfacts.org/product/732494000500,yes
041250112525,00041250112525,UPC-A,COTTAGE CHEESE SMALL CURD,meijer,"[""CULTURED NONFAT MILK"", ""CREAM"", ""LESS THAN 2% OF: WHEY"", ""SALT"", ""MALTODEXTRIN"", ""GUAR GUM"", ""CITRIC ACID"", ""CARRAGEENAN"", ""MONO AND DIGLYCERIDES"", ""LOCUST BEAN GUM"", ""POLYSORBATE 80"", ""POTASSIUM SORBATE (PRESERVATIVE)"", ""NATURAL AND ARTIFICIAL FLAVOR"", ""ENZYME""]","{""serving_size"": ""0.5 cup (113 g)"", ""calories"": ""124"", ""total_fat"": ""5.65g"", ""saturated_fat"": ""3.39g"", ""trans_fat"": ""0g"", ""cholesterol"": ""28.3mg"", ""sodium"": ""475mg"", ""total_carbohydrate"": ""5.65g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""4.52g"", ""added_sugars"": ""0g"", ""protein"": ""13.6g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""113mg"", ""iron"": ""0mg"", ""potassium"": ""192mg""}",withheld_for_review,Meijer,better-for-you,undefined,113 g,openfoodfacts,https://world.openfoodfacts.org/product/041250112525,yes
099482479817,00099482479817,UPC-A,Organic Quick Cook Steel-Cut Oats,365 Everyday Value,"[""Organic steel cut oats""]","{""serving_size"": ""40g"", ""calories"": ""150"", ""total_fat"": ""2.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""27g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""5g"", ""calcium"": ""0mg"", ""iron"": ""1.7mg"", ""potassium"": ""140mg""}",withheld_for_review,Whole Foods Market,healthy,oat,680 g,openfoodfacts,https://world.openfoodfacts.org/product/099482479817,yes
646670518799,00646670518799,UPC-A,Organic Arborio Rice,Sprouts Farmers Market,"[""ORGANIC ARBORIO RICE""]","{""serving_size"": ""0.25 cup dry (45 g)"", ""calories"": ""160"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""36g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""1mg"", ""iron"": ""0.4mg"", ""potassium"": ""34mg""}",withheld_for_review,Sprouts Farmers Market,healthy,vegetables-from-spain,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/646670518799,yes
884912126115,00884912126115,UPC-A,"great grains raisins, dates & pecans cereal",Post,"[""Whole Grain Wheat"", ""Raisins"", ""Cane Sugar"", ""Whole Grain Rolled Oats"", ""Dates"", ""Wheat Flour"", ""Malted Barley Flour"", ""Rice Flour"", ""Pecans"", ""Expeller Pressed Canola Oil"", ""Salt"", ""Rice Syrup"", ""Molasses. BHT added to preserve freshness. Vitamins and Minerals: Reduced Iron"", ""Zinc Oxide"", ""Niacinamide (Vitamin B3)"", ""Pyridoxine Hydrochloride (Vitamin B6)"", ""Vitamin A Palmitate"", ""Riboflavin (Vitamin B2)"", ""Thiamin Mononitrate (Vitamin B1)"", ""Folic Acid"", ""Vitamin D3"", ""Vitamin B12. CONTAINS WHEAT AND PECANS""]","{""serving_size"": ""1 portion (54 g)"", ""calories"": ""200"", ""total_fat"": ""4g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""sodium"": ""140mg"", ""total_carbohydrate"": ""40g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""13g"", ""added_sugars"": ""3.54g"", ""protein"": ""4g""}",withheld_for_review,Walmart,better-for-you,oat,453 g,openfoodfacts,https://world.openfoodfacts.org/product/884912126115,yes
00508988,00000000508988,UPC-E,Inner Peas,Trader Joe's,"[""Whole green peas"", ""vegetable oil (canola oil and"", ""or sunflower oil and"", ""or safflower oil)"", ""rice"", ""salt"", ""calcium carbonate"", ""vitamin c (ascorbyl palmitate)""]","{""serving_size"": ""22 pieces (28 g)"", ""calories"": ""130"", ""total_fat"": ""5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""75mg"", ""total_carbohydrate"": ""16g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""5g"", ""calcium"": ""50mg"", ""iron"": ""0.9mg"", ""potassium"": ""200mg""}",withheld_for_review,Trader Joe's,healthy,dried-split-peas,94g,openfoodfacts,https://world.openfoodfacts.org/product/00508988,yes
024100104437,00024100104437,UPC-A,Cheez-It Extra Toasty Original Baked Snack Crackers,Cheez-It,"[""Enriched flour (wheat flour, niacin, reduced iron, vitamin b1 [thiamin mononitrate], vitamin b2 [riboflavin], folic acid)"", ""vegetable oil (soybean and palm oil with tbhq for freshness)"", ""cheese made with skim milk (skim milk, whey protein, cheese cultures, salt, enzymes, annatto extract color). contains 2% or less of salt"", ""dextrose"", ""paprika"", ""yeast"", ""paprika extract color"", ""soy lecithin""]","{""serving_size"": ""27 crackers (30 g)"", ""calories"": ""150"", ""total_fat"": ""8g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""230mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""30mg"", ""iron"": ""1mg"", ""potassium"": ""30mg""}",withheld_for_review,Target,better-for-you,crackers-appetizers,12.4 Oz,openfoodfacts,https://world.openfoodfacts.org/product/024100104437,yes
4099100207149,04099100207149,EAN-13,Rolled Oats Old Fashioned,Millville,"[""whole grain rolled oats""]","{""serving_size"": ""40 g"", ""calories"": ""150"", ""total_fat"": ""2.5g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""27g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""5g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""1mg"", ""potassium"": ""60mg""}",withheld_for_review,Aldi,healthy,rolled-oats,42 oz,openfoodfacts,https://world.openfoodfacts.org/product/4099100207149,yes
074117000147,00074117000147,UPC-A,Original Pita Bread,Joseph's,"[""Water"", ""Enriched wheat flour ((wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour)"", ""wheat gluten"", ""oat fiber"", ""potato flour"", ""yeast"", ""soybean oil"", ""grape juice"", ""rice syrup"", ""carrot"", ""sugar"", ""salt"", ""calcium propionate"", ""monoglycerides"", ""citric acid"", ""ascorbic acid"", ""calcium sulfate"", ""salt"", ""enzymes"", ""xantham gum"", ""l-cysteine (plant-based)"", ""corn starch""]","{""serving_size"": ""0.5 pita (39 g)"", ""calories"": ""95"", ""total_fat"": ""1g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""115mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""63mg"", ""iron"": ""1mg"", ""potassium"": ""84mg""}",withheld_for_review,Kroger,better-for-you,pitas,11 oz,openfoodfacts,https://world.openfoodfacts.org/product/074117000147,yes
096619885718,00096619885718,UPC-A,UNSALTED MIXED NUTS,KIRKLAND signature,"[""Cashews"", ""Almonds"", ""Pistachios"", ""Pecans"", ""Highly refined peanut oil. May contain: Peanuts"", ""Other tree nuts"", ""Milk"", ""Sesame"", ""Soy"", ""Wheat"", ""Mustard"", ""Sulfites""]","{""serving_size"": ""1 serving (28 g)"", ""calories"": ""168"", ""total_fat"": ""15g"", ""saturated_fat"": ""2g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""5g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""40mg"", ""iron"": ""1.26mg"", ""potassium"": ""190mg""}",withheld_for_review,Costco,healthy,Unsalted-mixed-nuts,1.13 kg,openfoodfacts,https://world.openfoodfacts.org/product/096619885718,yes
829696000701,00829696000701,UPC-A,Skipjack Wild Tuna,Wild Planet,"[""Skipjack tuna (katsuwonus pelamis)"", ""sea salt""]","{""serving_size"": ""142g"", ""calories"": ""140"", ""total_fat"": ""1.5g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""50mg"", ""sodium"": ""450mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""32g"", ""vitamin_d"": ""8mcg"", ""iron"": ""0mg"", ""potassium"": ""470mg""}",withheld_for_review,Wegmans,healthy,canned-tunas,5 oz (142 g),openfoodfacts,https://world.openfoodfacts.org/product/829696000701,yes
073472002001,00073472002001,UPC-A,Ezekiel 4:9 Original Tortillas,Food for Life,"[""Organic sprouted wheat"", ""filtered water"", ""organic sesame seeds"", ""organic sprouted soybeans"", ""organic sprouted barley"", ""organic sprouted millet"", ""organic sprouted lentils"", ""organic sprouted spelt"", ""sea salt""]","{""serving_size"": ""1 tortilla (57 g)"", ""calories"": ""140"", ""total_fat"": ""2g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""125mg"", ""total_carbohydrate"": ""26g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""7g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""16mg"", ""iron"": ""3mg"", ""potassium"": ""133mg""}",withheld_for_review,Sam's Club,healthy,Tortillas,340 g,openfoodfacts,https://world.openfoodfacts.org/product/073472002001,yes
713733141901,00713733141901,UPC-A,CREAMY PEANUT BUTTER,meijer,"[""Peanuts"", ""sugar"", ""contains 2% or less of: fully hydrogenated vegetable oils (cottonseed, soybean, rapeseed)"", ""dextrose"", ""salt"", ""molasses"", ""and monoglycerides""]","{""serving_size"": ""2 Tbsp (32 g)"", ""calories"": ""180"", ""total_fat"": ""15g"", ""saturated_fat"": ""3g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""120mg"", ""total_carbohydrate"": ""8g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""4g"", ""added_sugars"": ""2g"", ""protein"": ""7g"", ""calcium"": ""18.9mg"", ""iron"": ""0mg"", ""potassium"": ""190mg""}",withheld_for_review,Meijer,better-for-you,nut-butters,,openfoodfacts,https://world.openfoodfacts.org/product/713733141901,yes
827048022203,00827048022203,UPC-A,Swiss Cheese Thin Sliced,Andrew & Everett,"[""rBGH-BST HORMONE FREE PART SKIM MILK"", ""CHEESE CULTURE"", ""SALT"", ""ENZYMES _CONTAINS: MILK_""]","{""serving_size"": ""1 slice (20 g)"", ""calories"": ""70"", ""total_fat"": ""5g"", ""saturated_fat"": ""3.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""15mg"", ""sodium"": ""60mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""6g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""195mg"", ""iron"": ""0mg"", ""potassium"": ""14mg""}",withheld_for_review,Whole Foods Market,healthy,sliced-cheeses,7 oz (199g),openfoodfacts,https://world.openfoodfacts.org/product/827048022203,yes
859539007093,00859539007093,UPC-A,Cacao Essentials,Remedy Organics,"[""Organic almond milk (water, organic almonds)"", ""organic pea protein"", ""organic Coconut sugar"", ""organic cacao powder"", ""organic dates"", ""organic hemp seeds"", ""organic natural flavor"", ""organic gum acacia"", ""gellan gum"", ""organic cinnamon"", ""organic sunflower lecithin"", ""organic maca"", ""vitamin blend (calcium derived from seaweed, vitamin D)"", ""guar gum"", ""organic stevia extract"", ""organic ashwagandha extract ksm-66Ⓡ"", ""sea salt"", ""organic prebiotic powder (derived from tapioca). Contains almonds and coconut""]","{""serving_size"": ""1 portion (12 fl oz)"", ""calories"": ""210"", ""total_fat"": ""8g"", ""saturated_fat"": ""1g"", ""sodium"": ""180mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""9g"", ""added_sugars"": ""7g"", ""protein"": ""16g"", ""vitamin_d"": ""7mcg"", ""calcium"": ""183mg"", ""iron"": ""5mg"", ""potassium"": ""497mg""}",withheld_for_review,Sprouts Farmers Market,healthy,protein-shakes,32 FL OZ,openfoodfacts,https://world.openfoodfacts.org/product/859539007093,yes
040600345002,00040600345002,UPC-A,I can't Believe it's not Butter! Original,Nutrilich,"[""purified water"", ""soybean oil"", ""palm kernel and palm oil"", ""salt"", ""lecithin (soy)"", ""natural flavors"", ""vinegar"", ""vitamin a palmitate"", ""beta carotene (color)""]","{""serving_size"": ""1 tbsp (14 g)"", ""calories"": ""60"", ""total_fat"": ""6.01g"", ""saturated_fat"": ""0.28g"", ""sodium"": ""5.04mg"", ""total_carbohydrate"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""iron"": ""0mg""}",withheld_for_review,Walmart,better-for-you,butters,500 G,openfoodfacts,https://world.openfoodfacts.org/product/040600345002,yes
00014885,00000000014885,UPC-E,Crunchy Peanut Butter from unblanched peanuts Salted Stir,Trader Joe's,"[""DRY ROASTED PEANUTS"", ""SALT""]","{""serving_size"": ""2 tbsp. (32 g)"", ""calories"": ""190"", ""total_fat"": ""16g"", ""saturated_fat"": ""2.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""140mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""8g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg""}",withheld_for_review,Trader Joe's,healthy,nut-butters,1 lb,openfoodfacts,https://world.openfoodfacts.org/product/00014885,yes
858176002805,00858176002805,UPC-A,Fruit Punch Sports Drink,BodyArmor,"[""filtered water"", ""pure cane sugar"", ""coconut water concentrate"", ""citric acid"", ""dipotassium phosphate"", ""vegetable juice concentrate"", ""ascorbic acid"", ""magnesium oxide"", ""niacinamide"", ""calcium d-pantothenate"", ""natural fruit punch flavor with other natural flavors"", ""alpha-tocopheryl acetate"", ""zinc oxide"", ""pyridoxine hydrochloride"", ""folic acid"", ""vitamin a palmitate"", ""cyanocobalamin""]","{""serving_size"": ""1 bottle (355 ml)"", ""calories"": ""80"", ""total_fat"": ""0g"", ""sodium"": ""20mg"", ""total_carbohydrate"": ""19g"", ""total_sugars"": ""19g"", ""added_sugars"": ""17g"", ""protein"": ""0g"", ""potassium"": ""510mg""}",withheld_for_review,Target,better-for-you,Sports drink,,openfoodfacts,https://world.openfoodfacts.org/product/858176002805,yes
4099100042955,04099100042955,EAN-13,12 Grain Bread,L'Oven Fresh,"[""WHOLE WHEAT FLOUR"", ""WATER"", ""SUGAR"", ""WHEAT GLUTEN"", ""FLAX SEEDS"", ""RYE Facts MEAL"", ""CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: ROLLED OATMEAL"", ""YEAST"", ""RAISIN JUICE CONCENTRATE"", ""SOYBEAN OIL"", ""BROWN SUGAR"", ""SALT"", ""BARLEY FLAKES"", ""TRITICALE tainer FLOUR"", ""SUNFLOWER SEEDS"", ""CULTURED WHEAT FLOUR"", ""DOUGH CONDITIONERS (CONTAINS 43g"", ""1.5oz) ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE"", ""CALCIUM STEAROYL LACTYLATE"", ""MONOGLYCERIDES"", ""MONO-AND DIGLYCERIDES"", ""DISTILLED MONOGLYCERIDES"", ""CALCIUM PEROXIDE"", ""CALCIUM IODATE"", ""DATEM"", ""ETHOXYLATED MONO - AND DIGLYCERIDES"", ""ENZYMES"", ""ASCORBIC ACID)"", ""HULLED MILLET"", ""KHORASAN WHEAT FLOUR"", ""WHOLE MILLED YELLOW CORN"", ""WHOLE RYE FLOUR"", ""BROWN RICE FLOUR"", ""BUCKWHEAT FLOUR"", ""TOASTED AMARANTH FLOUR"", ""WHOLE SPELT FLOUR (WHEAT)"", ""CALCIUM SULFATE"", ""CANOLA OIL"", ""SOY Daily Value* LECITHIN. TOPPED WITH HULLED MILLET"", ""FLAX SEED"", ""SUNFLOWER SEEDS AND ROLLED OATS. 3% CONTAINS: WHEAT"", ""SOY. 100 at 1g Fat 0g 0% MAY CONTAIN SESAME""]","{""serving_size"": ""1 slice (43 g)"", ""calories"": ""100"", ""total_fat"": ""2g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""150mg"", ""total_carbohydrate"": ""19g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""3g"", ""added_sugars"": ""3g"", ""protein"": ""5g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""50mg"", ""iron"": ""1.2mg"", ""potassium"": ""110mg""}",withheld_for_review,Aldi,healthy,breads,,openfoodfacts,https://world.openfoodfacts.org/product/4099100042955,yes
818290012289,00818290012289,UPC-A,Almond Coco Loco,Chobani flip,"[""lowfat yogurt (cultured pasteurized nonfat milk, cream)"", ""evaporated cane sugar"", ""water"", ""almonds"", ""chocolate liquor"", ""cane sugar"", ""coconut"", ""honey"", ""cocoa powder"", ""cocoa butter"", ""fruit pectin"", ""natural flavors"", ""sea salt"", ""guar gum"", ""locust bean gum"", ""lemon juice concentrate"", ""vanilla bean powder""]","{""serving_size"": ""128g"", ""calories"": ""174"", ""total_fat"": ""8g"", ""saturated_fat"": ""4g"", ""trans_fat"": ""0g"", ""cholesterol"": ""10mg"", ""sodium"": ""80mg"", ""total_carbohydrate"": ""21g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""18g"", ""added_sugars"": ""14g"", ""protein"": ""10g"", ""iron"": ""1mg""}",withheld_for_review,Kroger,better-for-you,greek-style-yogurts,1,openfoodfacts,https://world.openfoodfacts.org/product/818290012289,yes
096619422487,00096619422487,UPC-A,Organic Creamy Almond Butter,Kirkland Signature,"[""organic roasted almonds""]","{""serving_size"": ""2 tbsp (32 g)"", ""calories"": ""210"", ""total_fat"": ""17g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""6g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""83mg"", ""iron"": ""3.13mg"", ""potassium"": ""169mg""}",withheld_for_review,Costco,healthy,fr:Aliment,765 g,openfoodfacts,https://world.openfoodfacts.org/product/096619422487,yes
00479448,00000000479448,short-code-unverified,Thai Shrimp Gyoza,Trader Joe's,"[""FILLING (Shrimp, White Cabbage, Chives, Green Onion, Onion, Ginger, Garlic, Soybean Oil, Sesame Oil, Wheat Flour, Wheat Starch, Sugar, Salt, Pepper, Vegetable Powder (Onion, Cabbage, Carrot, Spring Onion, Maltodextrin [corn], Salt), DOUGH (Unbleached Wheat Flour, Tapioca Starch, Water, Palm Oil)""]","{""serving_size"": ""3 pleces (85 g)"", ""calories"": ""160"", ""total_fat"": ""4.5g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""25mg"", ""sodium"": ""230mg"", ""total_carbohydrate"": ""24g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""1g"", ""added_sugars"": ""1g"", ""protein"": ""6g"", ""vitamin_d"": ""0.6mcg"", ""calcium"": ""20mg"", ""iron"": ""0.3mg"", ""potassium"": ""50mg""}",withheld_for_review,Wegmans,healthy,cooked-steamed-shrimp-dumplings,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/00479448,yes
073472001196,00073472001196,UPC-A,English Muffins,Ezekiel 4:9,"[""organic sprouted wheat"", ""filtered water"", ""organic sprouted barley"", ""organic sprouted millet"", ""organic malted barley"", ""organic sprouted lentils"", ""organic sprouted soybeans"", ""organic sprouted spelt"", ""fresh yeast"", ""organic wheat gluten"", ""sea salt""]","{""serving_size"": ""0.5 muffin (38 g)"", ""calories"": ""90"", ""total_fat"": ""0.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""80mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""6g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""12mg"", ""iron"": ""1mg"", ""potassium"": ""86mg""}",withheld_for_review,Sam's Club,healthy,Grain products,454 g,openfoodfacts,https://world.openfoodfacts.org/product/073472001196,yes
